Student_ID,Age,Gender,Degree,Specialization,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Salary
6855,22,Female,MCA,IT,7.32,1,4,6,5,66,3,2,0,Placed,482000
14600,21,Male,B.Tech,ECE,7.04,0,4,5,7,74,6,2,0,Placed,498000
4702,23,Male,B.Tech,Civil,6.09,0,3,3,5,45,4,1,3,Not Placed,0
10389,19,Female,B.Tech,CSE,7.08,0,4,5,5,83,4,2,0,Placed,476000
31444,18,Male,B.Sc,CS,7.22,3,5,9,1,76,7,3,1,Not Placed,0
3749,19,Male,MCA,DS,6.82,0,4,7,8,76,5,2,0,Placed,582000
32204,19,Male,B.Tech,ECE,6.7,0,4,6,3,76,4,2,0,Not Placed,0
15994,19,Male,MCA,FSD,6.88,1,4,8,6,83,6,3,2,Not Placed,0
4848,18,Male,B.Sc,DS,5.91,1,4,7,6,52,6,2,2,Not Placed,0
27496,24,Male,MCA,DS,7.41,1,4,6,8,70,3,2,2,Not Placed,0
2101,20,Female,B.Sc,CS,7.48,1,4,5,6,81,4,2,0,Placed,502000
34618,24,Female,MCA,FSD,6.9,0,3,4,5,60,5,1,1,Not Placed,0
19704,23,Female,B.Tech,Civil,7.34,0,3,3,6,77,7,1,1,Not Placed,0
2041,24,Male,MCA,IT,8.33,1,5,7,6,76,5,2,1,Placed,562000
40423,19,Female,B.Tech,ME,8.34,1,4,6,8,80,7,2,0,Placed,569999
5017,18,Female,MCA,IT,7.37,1,4,5,4,76,4,2,0,Not Placed,0
41426,18,Female,B.Tech,Civil,9.53,1,6,9,4,84,7,3,0,Not Placed,0
43679,23,Female,B.Sc,IT,6.77,1,3,5,7,58,5,1,1,Placed,456000
5283,23,Female,BCA,DS,7.88,2,4,5,3,79,5,2,0,Not Placed,0
11352,24,Female,B.Tech,ME,6.63,2,3,5,5,72,6,2,0,Placed,464000
12446,21,Female,MCA,AI&ML,7.66,0,3,3,7,82,4,1,2,Not Placed,0
40251,19,Female,B.Sc,DS,7.61,1,4,7,8,75,7,2,0,Placed,590000
37526,24,Female,B.Tech,ECE,7.36,0,4,6,6,40,3,2,0,Not Placed,0
33080,22,Male,B.Tech,Civil,7.39,0,3,4,6,62,6,1,1,Not Placed,0
11051,24,Female,MCA,FSD,7.25,0,4,5,7,70,6,2,0,Placed,490000
16777,22,Female,B.Tech,ME,6.83,0,3,4,4,77,6,1,2,Not Placed,0
33517,19,Male,B.Tech,Civil,7.16,0,4,6,4,87,7,2,0,Not Placed,0
15476,22,Female,B.Sc,DS,7.31,1,4,7,7,72,4,2,0,Placed,564000
28671,23,Male,B.Tech,ECE,6.02,0,4,6,4,47,5,2,1,Not Placed,0
1142,24,Male,MCA,DS,7.98,1,5,10,6,90,5,3,0,Placed,690000
25022,23,Male,B.Tech,ECE,8.45,0,4,6,6,87,8,2,0,Placed,534000
3589,18,Female,BCA,IT,7.91,2,5,8,4,87,6,3,2,Not Placed,0
5797,23,Male,MCA,AI&ML,7.86,1,4,7,6,85,5,2,0,Placed,570000
34952,18,Male,MCA,FSD,7.82,1,4,7,8,73,7,2,2,Not Placed,0
37585,19,Male,BCA,FSD,5.01,0,3,5,5,55,7,1,1,Not Placed,0
21712,21,Male,BCA,DS,8.01,1,6,10,4,92,6,3,0,Not Placed,0
21889,18,Male,B.Tech,ECE,5.65,0,3,4,6,63,6,1,2,Not Placed,0
4468,19,Female,MCA,DS,6.62,0,3,4,7,81,5,2,0,Not Placed,0
26559,22,Male,B.Sc,CS,5.97,1,2,3,5,50,7,1,3,Not Placed,0
45132,20,Female,B.Tech,Civil,6.7,0,3,5,5,69,6,2,1,Placed,438000
43984,24,Male,BCA,DS,5.85,0,2,3,8,44,7,1,2,Not Placed,0
45469,19,Male,BCA,AI&ML,7.03,0,3,4,4,58,6,1,0,Not Placed,0
41555,21,Male,B.Sc,IT,7.02,1,4,7,4,64,6,2,0,Not Placed,0
32421,21,Male,BCA,FSD,6.61,0,3,3,3,71,6,1,0,Not Placed,0
16307,22,Female,B.Tech,CSE,7.75,1,4,7,6,67,4,2,0,Placed,534000
25599,22,Female,B.Sc,DS,7.14,2,5,8,8,79,5,2,0,Placed,648000
5528,20,Male,MCA,DS,6.89,0,2,2,6,61,6,1,2,Not Placed,0
11932,24,Male,MCA,IT,7.75,0,4,6,8,70,5,2,0,Placed,540000
3541,23,Male,B.Sc,DS,6.38,0,3,5,6,68,6,2,3,Not Placed,0
679,21,Female,MCA,DS,6.25,2,4,7,8,64,6,2,2,Not Placed,0
19605,24,Female,B.Tech,Civil,7.53,2,4,6,6,59,7,2,0,Placed,498000
14401,22,Male,MCA,DS,7.56,1,5,8,7,80,5,3,1,Placed,630000
12759,18,Female,B.Sc,DS,6.22,2,3,5,4,46,6,1,1,Not Placed,0
48341,19,Male,BCA,FSD,9.25,1,5,7,2,92,4,2,0,Not Placed,0
29467,19,Female,MCA,DS,5.06,0,3,6,5,45,5,2,1,Not Placed,0
5315,24,Female,B.Tech,Civil,7.43,0,3,4,10,79,6,1,0,Not Placed,0
38910,22,Female,BCA,DS,6.73,1,3,4,6,67,6,1,2,Not Placed,0
25435,19,Female,B.Tech,CSE,8.97,3,5,9,5,79,5,3,0,Placed,638000
4863,20,Female,MCA,DS,7.33,2,4,7,3,61,4,2,1,Not Placed,0
19070,22,Male,BCA,DS,5.52,1,4,7,6,45,7,2,2,Not Placed,0
7204,21,Female,MCA,DS,7.39,1,5,10,5,78,8,3,1,Placed,645999
28136,20,Female,B.Sc,CS,6.62,1,3,3,6,54,6,1,1,Not Placed,0
44861,19,Female,B.Tech,Civil,8.95,1,5,7,5,82,4,2,0,Placed,554000
4378,19,Male,MCA,IT,8.23,2,5,7,7,97,7,2,0,Placed,634000
24505,19,Female,MCA,DS,6.26,1,4,6,9,54,6,2,1,Not Placed,0
6601,18,Female,MCA,IT,8.18,1,5,7,5,86,5,2,0,Placed,562000
40121,20,Female,B.Sc,DS,5.44,0,3,5,4,54,5,1,1,Not Placed,0
4965,18,Male,B.Sc,IT,5.75,1,3,6,6,59,7,2,3,Not Placed,0
34323,19,Male,MCA,DS,5.98,0,3,5,3,47,4,1,1,Not Placed,0
42387,18,Male,MCA,AI&ML,6.52,0,2,2,6,73,4,1,1,Not Placed,0
30800,22,Female,BCA,AI&ML,7.49,2,4,7,5,82,3,2,0,Placed,554000
22176,20,Female,MCA,AI&ML,8.53,2,5,7,6,79,7,2,0,Placed,578000
29813,21,Female,B.Sc,DS,6.89,0,4,7,5,56,5,2,1,Placed,482000
28829,19,Male,MCA,IT,6.09,0,3,4,8,69,9,1,2,Not Placed,0
19155,24,Female,MCA,IT,7.94,0,4,5,7,70,3,2,0,Placed,490000
32804,24,Male,MCA,IT,8.03,2,4,6,7,78,3,2,0,Placed,556000
43601,21,Female,MCA,DS,7.04,1,5,8,6,70,4,2,0,Placed,580000
268,20,Male,MCA,DS,7.11,2,5,8,4,72,7,2,0,Not Placed,0
35453,23,Female,BCA,AI&ML,6.37,0,3,5,5,47,4,1,2,Not Placed,0
28029,21,Female,BCA,DS,5.73,1,4,7,6,52,6,2,3,Not Placed,0
15548,20,Female,B.Tech,Civil,7.07,2,4,7,6,61,6,2,0,Placed,532000
9367,22,Female,B.Sc,IT,6.68,0,3,4,5,65,5,1,0,Not Placed,0
41838,22,Female,MCA,AI&ML,6.67,2,4,8,5,60,6,2,0,Placed,540000
10993,23,Male,B.Sc,DS,7.85,0,4,6,7,68,5,2,0,Placed,516000
49769,23,Male,MCA,DS,7.83,1,4,5,7,67,4,2,0,Placed,494000
46200,22,Female,B.Tech,CSE,9.13,1,5,7,5,96,4,2,0,Placed,582000
26796,22,Female,B.Tech,IT,7.39,1,5,10,6,79,7,3,0,Placed,668000
38324,18,Female,MCA,IT,7.33,2,5,8,7,63,7,2,1,Placed,596000
20262,21,Female,B.Tech,IT,6.6,0,4,7,8,68,5,2,1,Placed,566000
14974,19,Female,MCA,IT,5.82,2,3,5,3,51,5,1,3,Not Placed,0
42111,21,Female,B.Sc,IT,7.51,2,5,8,8,91,4,3,0,Placed,682000
19026,19,Male,B.Tech,CSE,6.53,1,4,7,5,65,6,2,0,Placed,510000
6177,18,Male,B.Tech,IT,7.87,2,4,7,8,80,6,2,1,Placed,610000
42176,20,Male,BCA,DS,6.23,0,2,2,7,69,5,1,3,Not Placed,0
9892,24,Female,BCA,AI&ML,7.17,2,4,5,5,69,7,2,2,Not Placed,0
40269,24,Male,B.Sc,DS,6.98,0,4,7,5,74,5,2,0,Placed,518000
37844,18,Female,BCA,DS,4.69,0,3,5,4,61,2,2,1,Not Placed,0
6933,21,Female,MCA,IT,6.61,2,3,5,5,71,5,2,1,Placed,462000
17614,23,Female,MCA,FSD,7.81,1,4,5,6,72,7,2,0,Placed,484000
9381,18,Male,MCA,FSD,6.74,1,4,8,8,65,8,2,0,Placed,600000
1065,20,Female,B.Tech,CSE,5.87,1,3,5,5,68,4,2,2,Not Placed,0
24562,24,Male,BCA,IT,6.34,0,3,5,5,76,5,2,1,Not Placed,0
38161,24,Male,BCA,AI&ML,6.37,0,3,5,4,63,4,2,1,Not Placed,0
17897,23,Female,MCA,FSD,8.65,0,4,6,4,96,7,2,0,Not Placed,0
30752,24,Female,BCA,IT,7.32,1,5,8,4,68,6,2,2,Not Placed,0
42917,20,Female,BCA,IT,6.85,1,3,3,4,49,7,1,0,Not Placed,0
10370,18,Female,B.Sc,CS,8.83,2,5,9,5,75,4,3,0,Placed,620000
36600,19,Female,MCA,FSD,7.56,1,4,6,7,72,7,2,1,Placed,534000
21787,18,Male,B.Tech,Civil,7.61,1,3,3,6,65,5,1,0,Not Placed,0
38372,21,Female,B.Sc,DS,7.17,1,4,7,4,62,6,2,2,Not Placed,0
19055,19,Female,MCA,IT,7.67,2,5,9,7,67,5,3,1,Placed,644000
38461,24,Male,B.Tech,ME,7.71,0,4,5,6,94,5,2,0,Placed,518000
30574,19,Male,B.Tech,IT,7.99,1,5,10,6,65,7,3,0,Placed,640000
31195,18,Female,B.Tech,ME,6.62,1,3,3,5,56,5,1,1,Not Placed,0
13890,24,Male,BCA,IT,8.1,2,5,8,4,74,4,2,0,Not Placed,0
34302,22,Female,B.Sc,IT,7.23,2,4,7,7,77,4,2,0,Placed,584000
23391,18,Female,B.Sc,DS,8.27,1,5,7,6,88,5,2,0,Placed,586000
16795,19,Female,BCA,AI&ML,8.1,0,4,5,7,97,5,2,0,Placed,544000
15857,20,Male,B.Tech,IT,6.74,0,4,7,7,76,4,2,0,Placed,561999
37348,20,Male,B.Tech,ECE,5.93,0,3,4,6,66,6,1,1,Not Placed,0
3240,20,Male,B.Tech,ME,7.09,0,4,6,5,81,3,2,2,Not Placed,0
21960,18,Female,MCA,IT,8.19,1,4,6,4,66,6,2,1,Not Placed,0
39240,24,Female,B.Tech,ECE,6.08,0,3,4,6,52,6,1,2,Not Placed,0
31866,24,Female,B.Sc,IT,6.95,0,4,6,3,80,5,2,1,Not Placed,0
46472,20,Male,MCA,IT,6.0,2,4,8,6,69,5,2,2,Not Placed,0
27565,20,Female,BCA,IT,7.98,2,4,7,5,77,6,2,2,Not Placed,0
42511,24,Male,B.Tech,Civil,6.45,1,3,4,7,77,5,1,1,Not Placed,0
9043,20,Male,MCA,FSD,5.79,0,2,1,4,60,5,1,1,Not Placed,0
27575,20,Male,MCA,DS,5.88,0,3,4,6,72,4,1,2,Not Placed,0
32143,22,Male,MCA,IT,9.07,3,5,8,6,88,8,3,0,Placed,646000
27700,23,Male,B.Tech,ME,6.81,1,3,5,6,63,6,2,0,Placed,456000
13886,19,Male,MCA,FSD,6.85,0,4,7,4,67,4,2,1,Not Placed,0
15295,18,Female,B.Sc,CS,7.27,0,3,4,7,84,6,2,1,Not Placed,0
44466,18,Female,B.Sc,IT,7.66,3,4,7,5,82,8,2,0,Placed,564000
39191,18,Male,BCA,DS,8.71,1,6,10,5,95,4,3,0,Placed,689999
30685,21,Male,B.Tech,CSE,6.72,1,4,8,7,66,5,2,0,Placed,582000
9938,23,Male,BCA,FSD,7.86,0,4,5,7,74,3,2,0,Placed,498000
40644,23,Male,B.Sc,DS,7.95,1,3,3,4,72,6,1,0,Not Placed,0
29358,23,Female,MCA,FSD,5.94,0,2,3,4,53,4,1,2,Not Placed,0
46709,22,Male,B.Tech,IT,7.24,0,3,4,4,64,3,1,0,Not Placed,0
4988,19,Male,B.Tech,IT,7.26,2,5,10,6,70,6,3,1,Placed,660000
8227,19,Male,MCA,DS,5.56,1,2,3,3,49,8,1,1,Not Placed,0
3455,19,Male,B.Sc,CS,5.54,0,2,2,6,56,6,1,2,Not Placed,0
15256,23,Female,B.Sc,IT,6.54,1,4,6,5,76,4,2,0,Placed,501999
47575,22,Female,BCA,DS,6.88,1,3,5,2,69,5,2,0,Not Placed,0
41255,19,Female,B.Sc,CS,7.36,1,4,7,6,85,4,2,0,Placed,570000
23915,23,Male,MCA,AI&ML,8.25,0,4,5,3,100,7,2,0,Not Placed,0
4385,21,Male,B.Sc,DS,5.79,1,2,3,5,59,6,1,2,Not Placed,0
43012,23,Male,BCA,AI&ML,7.52,1,4,5,4,64,5,2,0,Not Placed,0
45750,23,Female,B.Sc,CS,6.21,1,3,3,3,68,6,1,1,Not Placed,0
10616,19,Male,BCA,IT,6.75,0,3,3,3,74,6,1,0,Not Placed,0
16597,21,Male,BCA,IT,5.3,0,2,2,8,35,6,0,3,Not Placed,0
36280,18,Male,B.Tech,Civil,7.57,1,3,4,6,86,4,2,0,Not Placed,0
39704,22,Female,B.Sc,CS,7.24,2,4,5,5,78,7,2,1,Placed,486000
24540,18,Female,BCA,FSD,5.04,0,3,4,8,49,3,1,1,Not Placed,0
13244,19,Male,B.Tech,ME,6.92,0,3,4,8,73,4,1,0,Not Placed,0
5306,23,Female,B.Tech,Civil,6.31,0,3,3,4,61,7,1,2,Not Placed,0
18162,23,Male,BCA,DS,7.57,1,4,7,5,66,6,2,0,Placed,512000
48414,18,Female,B.Sc,DS,6.41,2,4,6,7,69,6,2,3,Not Placed,0
45275,20,Male,B.Sc,DS,7.1,1,4,6,8,69,3,2,1,Placed,548000
6168,21,Male,B.Sc,IT,5.62,0,4,7,4,69,7,2,2,Not Placed,0
44500,24,Female,B.Sc,DS,6.26,1,4,6,6,53,5,2,2,Not Placed,0
6348,22,Male,B.Tech,IT,7.06,1,5,9,4,84,5,3,0,Not Placed,0
11349,24,Male,B.Sc,IT,6.13,0,4,7,5,52,6,2,1,Not Placed,0
26094,22,Female,MCA,DS,7.0,0,3,3,7,69,6,1,0,Not Placed,0
7924,19,Female,MCA,DS,6.44,0,4,7,6,60,6,2,3,Not Placed,0
7881,23,Female,B.Tech,IT,6.8,0,5,9,6,64,6,3,0,Placed,598000
13390,20,Male,MCA,DS,6.32,1,3,4,5,50,4,1,3,Not Placed,0
42650,19,Male,B.Sc,CS,7.24,2,5,8,7,67,4,2,0,Placed,604000
46870,22,Male,BCA,FSD,7.25,1,3,3,7,68,6,1,1,Not Placed,0
40610,19,Female,B.Tech,ECE,7.71,0,4,6,8,87,6,2,0,Placed,574000
28129,23,Female,B.Sc,IT,6.74,0,4,8,4,77,4,2,1,Not Placed,0
47995,21,Female,B.Tech,IT,7.88,1,5,8,8,70,5,2,0,Placed,619999
22674,18,Female,BCA,FSD,5.67,1,2,3,4,58,8,1,1,Not Placed,0
32883,20,Female,BCA,FSD,5.67,0,3,4,4,57,6,1,3,Not Placed,0
38702,20,Male,B.Tech,IT,6.87,0,4,8,7,69,4,2,0,Placed,578000
18745,24,Female,B.Tech,ECE,5.89,0,3,6,6,60,7,2,2,Not Placed,0
3644,22,Male,B.Sc,IT,7.04,2,5,8,4,74,5,2,1,Not Placed,0
37456,19,Male,B.Tech,ECE,7.54,0,4,6,4,68,5,2,0,Not Placed,0
31811,21,Female,B.Tech,CSE,7.18,2,5,9,5,60,7,3,0,Placed,590000
21299,21,Male,B.Sc,IT,6.57,0,3,5,6,74,5,2,0,Placed,468000
12641,21,Female,B.Tech,Civil,7.31,2,4,6,8,90,5,2,1,Placed,600000
11885,18,Female,BCA,IT,7.48,1,4,5,5,75,4,2,0,Placed,470000
32912,23,Male,BCA,IT,8.27,2,5,9,6,83,6,3,0,Placed,656000
29464,18,Female,B.Tech,IT,7.11,2,5,9,4,60,7,3,0,Not Placed,0
27769,19,Female,B.Sc,IT,6.19,0,3,4,10,49,4,1,2,Not Placed,0
16170,20,Female,MCA,AI&ML,6.0,1,4,6,4,79,6,2,2,Not Placed,0
27979,23,Male,B.Tech,CSE,6.11,1,3,5,6,52,5,1,3,Not Placed,0
6923,20,Female,MCA,IT,6.32,0,4,6,2,63,3,2,3,Not Placed,0
46631,21,Female,B.Sc,IT,7.69,0,4,6,6,82,5,2,0,Placed,524000
5430,24,Female,BCA,DS,7.58,1,4,7,7,66,5,2,2,Not Placed,0
39614,20,Female,MCA,AI&ML,6.75,1,4,7,8,70,7,2,0,Placed,580000
29404,24,Male,B.Tech,ME,6.82,0,3,5,6,70,6,2,0,Placed,459999
22166,23,Male,BCA,DS,7.13,2,4,7,6,70,5,2,0,Placed,550000
1882,20,Female,MCA,DS,4.55,0,2,2,7,63,5,1,2,Not Placed,0
35787,18,Male,B.Sc,IT,7.61,1,4,6,5,60,5,2,0,Placed,470000
33887,20,Male,B.Sc,IT,9.34,2,5,7,8,79,4,2,0,Placed,618000
2078,20,Female,B.Sc,DS,7.76,2,5,8,4,73,5,2,0,Not Placed,0
5805,21,Female,MCA,DS,7.28,2,4,6,5,69,4,2,0,Placed,498000
3526,18,Female,B.Tech,ECE,7.45,0,4,6,7,73,6,2,0,Placed,526000
6072,22,Female,BCA,DS,7.31,0,4,5,5,77,5,2,1,Placed,464000
12519,22,Female,B.Sc,DS,7.5,0,3,4,5,79,5,1,0,Not Placed,0
28916,20,Female,BCA,FSD,7.92,0,3,4,4,81,6,2,1,Not Placed,0
20277,23,Female,B.Tech,ME,6.87,2,4,7,5,59,7,2,0,Placed,508000
15967,24,Female,B.Tech,ME,7.25,0,4,6,8,68,8,2,1,Placed,536000
4744,20,Female,MCA,DS,7.2,3,4,7,4,71,7,2,0,Not Placed,0
29503,21,Male,MCA,DS,5.66,1,3,5,3,52,5,1,2,Not Placed,0
29020,20,Female,BCA,FSD,6.96,1,3,3,7,73,4,1,0,Not Placed,0
31516,24,Female,MCA,DS,5.88,0,2,2,6,59,5,1,3,Not Placed,0
15380,19,Male,B.Tech,ME,6.15,0,3,3,7,70,5,1,2,Not Placed,0
46837,21,Male,BCA,DS,5.71,0,3,4,4,58,6,1,1,Not Placed,0
32932,21,Female,B.Sc,DS,7.55,0,3,4,7,64,5,1,0,Not Placed,0
11636,22,Male,BCA,DS,6.61,0,4,6,3,72,6,2,0,Not Placed,0
21432,21,Female,B.Sc,DS,5.82,1,2,3,4,70,5,1,2,Not Placed,0
49013,20,Male,MCA,FSD,9.42,1,5,7,5,97,4,2,0,Placed,584000
19846,20,Male,BCA,AI&ML,5.85,0,3,5,5,58,7,1,3,Not Placed,0
3867,21,Male,MCA,DS,5.62,2,4,7,6,49,5,2,1,Not Placed,0
7373,19,Male,MCA,AI&ML,5.77,0,3,5,5,35,6,1,3,Not Placed,0
39121,18,Male,MCA,IT,7.36,1,5,10,6,94,7,3,1,Placed,698000
14170,24,Male,BCA,FSD,6.58,0,4,7,3,68,5,2,0,Not Placed,0
1789,23,Male,BCA,DS,7.01,1,4,7,7,74,6,2,0,Placed,568000
43588,21,Male,MCA,DS,7.47,2,5,8,7,78,4,2,0,Placed,626000
33495,20,Female,B.Tech,ECE,8.38,0,4,5,4,69,6,2,0,Not Placed,0
30300,23,Male,B.Sc,CS,7.65,3,4,7,5,82,7,2,0,Placed,564000
27851,22,Female,B.Tech,ME,8.11,1,4,5,3,59,6,1,0,Not Placed,0
18304,20,Female,B.Sc,CS,8.52,2,5,7,6,75,6,2,0,Placed,570000
7467,20,Male,B.Sc,IT,5.06,0,3,4,3,46,6,1,3,Not Placed,0
22520,23,Male,BCA,FSD,6.1,2,3,5,7,46,4,1,1,Not Placed,0
46465,18,Male,BCA,DS,7.54,1,4,7,7,85,7,2,0,Placed,590000
2452,22,Female,B.Tech,IT,6.92,0,4,8,6,53,6,2,0,Not Placed,0
3974,22,Male,MCA,IT,7.45,1,5,9,7,70,5,3,0,Placed,639999
45559,22,Male,B.Tech,ME,8.73,1,4,5,3,88,6,2,0,Not Placed,0
1348,24,Male,MCA,DS,7.12,1,3,4,8,84,6,2,0,Not Placed,0
3118,24,Female,MCA,DS,8.31,1,5,9,8,75,4,3,0,Placed,669999
31815,24,Male,B.Sc,DS,8.37,1,5,7,6,90,4,2,0,Placed,590000
41767,20,Male,MCA,FSD,7.68,0,4,6,6,71,6,2,2,Not Placed,0
47881,21,Male,BCA,FSD,4.5,0,2,2,5,45,4,1,3,Not Placed,0
12295,18,Male,B.Tech,Civil,6.9,1,3,4,6,67,7,1,1,Not Placed,0
33299,18,Female,BCA,AI&ML,7.61,1,5,9,3,68,6,3,0,Not Placed,0
35105,18,Male,B.Sc,IT,6.71,0,3,3,8,51,7,1,1,Not Placed,0
47088,19,Female,B.Sc,DS,9.3,1,6,9,6,87,5,3,0,Placed,664000
49482,18,Female,B.Sc,IT,7.88,0,4,6,4,65,4,2,1,Not Placed,0
49612,21,Male,B.Tech,ME,6.68,0,4,8,3,77,4,2,0,Not Placed,0
27099,19,Male,B.Tech,IT,7.86,1,4,6,8,62,6,2,0,Placed,534000
9300,22,Male,BCA,IT,6.0,2,4,6,5,54,5,2,2,Not Placed,0
11918,19,Male,B.Tech,IT,7.96,1,5,9,5,83,7,3,0,Placed,626000
42217,21,Male,B.Tech,IT,7.35,1,5,8,5,68,4,2,0,Placed,556000
22346,24,Female,BCA,FSD,6.57,0,4,8,6,72,6,2,1,Placed,564000
1208,18,Female,B.Tech,Civil,7.83,1,4,5,3,61,6,2,0,Not Placed,0
15930,18,Female,BCA,FSD,6.4,0,3,5,8,74,6,2,1,Not Placed,0
10678,21,Male,B.Sc,IT,7.84,2,5,8,5,71,6,2,1,Placed,572000
10145,22,Male,B.Sc,DS,7.71,1,4,5,7,70,6,2,0,Placed,500000
29718,19,Female,B.Sc,IT,6.77,1,3,5,4,53,5,1,0,Not Placed,0
32190,20,Female,B.Sc,IT,6.91,0,4,8,8,75,5,2,0,Placed,610000
28114,20,Female,BCA,IT,6.02,1,4,6,5,52,4,2,2,Not Placed,0
21702,23,Male,MCA,AI&ML,6.42,0,3,3,6,81,7,1,2,Not Placed,0
15196,24,Female,B.Tech,CSE,6.34,0,4,7,4,50,5,2,2,Not Placed,0
14734,20,Female,B.Sc,DS,6.47,0,4,6,6,68,8,2,2,Not Placed,0
4675,24,Male,MCA,FSD,8.54,3,5,7,5,90,6,2,1,Placed,590000
43790,21,Female,BCA,DS,7.62,1,4,5,5,77,5,2,0,Placed,474000
19203,22,Female,BCA,AI&ML,6.73,2,4,7,5,66,5,2,2,Not Placed,0
23024,21,Male,BCA,IT,5.7,1,3,5,5,48,3,1,1,Not Placed,0
14062,20,Male,BCA,AI&ML,7.78,1,4,6,5,73,6,2,0,Placed,496000
36689,19,Male,B.Tech,ECE,4.5,1,2,2,5,38,5,0,3,Not Placed,0
25950,21,Female,B.Tech,ECE,7.63,1,4,7,5,74,6,2,0,Placed,528000
2825,21,Male,BCA,FSD,6.61,1,3,5,6,62,6,2,0,Placed,454000
5496,20,Male,B.Tech,ECE,6.54,0,5,9,6,64,6,3,2,Not Placed,0
43818,19,Female,MCA,DS,6.33,2,3,5,5,58,6,1,2,Not Placed,0
4252,20,Male,B.Sc,CS,5.89,1,3,4,8,75,6,1,2,Not Placed,0
41169,19,Female,B.Sc,IT,6.76,0,4,8,6,76,7,2,0,Placed,572000
4459,24,Female,BCA,DS,6.65,0,3,4,8,79,5,1,0,Not Placed,0
24806,18,Male,B.Sc,IT,8.61,1,5,9,6,78,5,3,0,Placed,636000
38001,21,Female,B.Tech,IT,7.03,1,4,6,6,62,6,2,0,Placed,494000
20385,21,Female,B.Tech,Civil,7.78,0,4,6,7,68,6,2,0,Placed,516000
46762,20,Female,B.Tech,CSE,6.2,0,4,8,7,81,7,3,3,Not Placed,0
35408,20,Female,BCA,FSD,7.43,1,4,7,7,57,5,2,0,Placed,534000
17347,20,Female,B.Tech,Civil,6.7,1,3,3,8,87,5,1,0,Not Placed,0
23619,18,Female,BCA,AI&ML,5.32,0,3,4,6,48,6,1,1,Not Placed,0
6735,21,Male,MCA,DS,7.01,0,4,5,5,73,4,2,0,Placed,456000
29222,23,Female,MCA,DS,7.35,1,4,5,5,87,8,2,0,Placed,494000
14759,21,Female,BCA,DS,8.24,1,4,5,4,80,6,2,0,Not Placed,0
47137,23,Male,B.Tech,ECE,7.97,0,4,6,3,96,7,2,0,Not Placed,0
26421,18,Female,MCA,AI&ML,7.12,0,3,3,6,72,3,1,1,Not Placed,0
47308,18,Female,B.Sc,IT,5.3,0,4,7,4,35,5,2,2,Not Placed,0
44485,21,Male,BCA,IT,7.01,0,4,5,7,73,3,2,0,Placed,496000
7014,19,Female,B.Sc,DS,6.82,1,4,6,7,70,5,2,1,Placed,530000
7638,23,Male,BCA,DS,5.75,0,3,5,8,56,7,1,2,Not Placed,0
26300,24,Female,B.Sc,IT,6.17,0,4,7,6,53,6,2,2,Not Placed,0
19668,20,Male,MCA,FSD,7.72,1,4,5,6,66,6,2,2,Not Placed,0
36545,18,Female,B.Tech,ECE,7.58,0,4,6,9,80,7,2,1,Placed,579999
1214,21,Female,B.Sc,DS,6.56,0,4,6,8,67,5,2,1,Placed,534000
32902,21,Female,BCA,FSD,7.64,0,4,6,6,80,6,2,0,Placed,520000
34515,21,Female,B.Tech,ME,5.68,0,3,5,5,54,5,1,2,Not Placed,0
11876,20,Male,BCA,DS,7.01,0,3,4,3,68,7,1,1,Not Placed,0
49169,20,Male,B.Sc,IT,6.56,0,4,6,5,62,9,2,0,Placed,463999
35034,18,Male,MCA,DS,7.21,1,5,8,3,90,4,3,0,Not Placed,0
32560,21,Female,B.Tech,CSE,7.83,1,4,6,6,77,5,2,0,Placed,524000
23851,18,Male,BCA,IT,6.78,1,5,9,8,53,5,2,0,Not Placed,0
18475,19,Male,B.Tech,ECE,6.79,1,4,6,3,67,6,2,2,Not Placed,0
20373,23,Female,BCA,DS,5.78,0,3,4,6,41,4,1,2,Not Placed,0
18526,24,Female,B.Sc,IT,6.75,0,4,7,4,71,6,2,0,Not Placed,0
32371,21,Female,B.Sc,DS,6.39,0,3,5,6,66,8,2,2,Not Placed,0
18318,21,Male,B.Sc,DS,8.81,2,4,5,7,97,4,2,0,Placed,564000
29658,22,Male,BCA,FSD,5.7,0,4,7,6,61,6,2,1,Not Placed,0
21021,23,Female,BCA,AI&ML,9.6,1,5,7,6,93,5,2,0,Placed,596000
29782,22,Male,B.Sc,DS,7.14,1,4,7,6,82,3,2,0,Placed,564000
21529,24,Male,B.Sc,IT,7.86,1,4,7,5,81,6,2,0,Placed,542000
9256,20,Male,B.Tech,IT,7.49,2,5,10,4,76,6,3,0,Not Placed,0
44837,24,Male,BCA,IT,5.41,0,2,3,5,58,6,1,2,Not Placed,0
45481,20,Female,BCA,FSD,6.64,1,3,5,4,60,3,2,2,Not Placed,0
44402,22,Female,B.Sc,DS,6.35,1,4,6,7,71,4,2,3,Not Placed,0
43631,24,Male,B.Sc,DS,8.29,1,5,9,6,67,5,3,0,Placed,614000
10892,24,Male,BCA,AI&ML,8.37,2,5,7,5,93,6,2,0,Placed,586000
2866,22,Female,MCA,FSD,6.32,1,3,5,7,80,7,2,1,Not Placed,0
48918,24,Female,B.Sc,CS,7.36,0,4,6,5,75,4,2,0,Placed,490000
